id,userID,created_at,full_text,favorite_count,retweet_count
1575207248217116672,Cellbit,2022-09-28 19:34:08+00:00,"@p0ntodeonibus @Batata28779592 @Nan_Yelo isso! no geral, todo mestre precisa definir DTs o tempo todo no jogo

ordem é de terror, as criaturas são feitas pra serem difíceis, mas se um mestre sente que seu grupo ainda é iniciante demais e quer fazer um desafio mais leve, ele pode sempre baixar a DT. é só mudar um numero.",178,0
1575182885673263106,Cellbit,2022-09-28 17:57:20+00:00,@leonardoasanti ❤️,1298,12
1573026754289340416,Cellbit,2022-09-22 19:09:38+00:00,@feeeelps t u d o.,3672,63
1569844912161722370,Cellbit,2022-09-14 00:26:08+00:00,@gustavo124365 irado!!!!,2132,23
1568340139818221569,Cellbit,2022-09-09 20:46:42+00:00,sem live hoje https://t.co/rAIxwImFLI,11440,180
1566674722829508608,Cellbit,2022-09-05 06:28:55+00:00,"@skullthug hahaha obrigado! adorei a atmosfera, ansioso pra jogar a versão completa",422,1
1565750916971724800,Cellbit,2022-09-02 17:18:03+00:00,@Fiaspo até eu fiquei com medo,5782,67
1564756306535251968,Cellbit,2022-08-30 23:25:49+00:00,@PkCanadianGuy @OsRapazeskk adorei,3206,27
1563718395543035904,Cellbit,2022-08-28 02:41:32+00:00,@amoraartsy feliz aniversario!!!,1928,9
1563324236839563264,Cellbit,2022-08-27 00:35:17+00:00,@Rafa_kamaitachi ♥ tamo junto,10320,164
1563196681029812227,Cellbit,2022-08-26 16:08:26+00:00,@lorenaaorsi https://t.co/JjHoP8STCH,4817,106
1563194342583312387,Cellbit,2022-08-26 15:59:08+00:00,@lorenaaorsi https://t.co/gguL8RZIcO,3156,42
1563192389980016640,Cellbit,2022-08-26 15:51:23+00:00,@lorenaaorsi isso é uma torta de frango amor,3328,52
1563191319870447622,Cellbit,2022-08-26 15:47:08+00:00,@lorenaaorsi eu falei………,3742,36
1561177592685858816,Cellbit,2022-08-21 02:25:18+00:00,ansioso pra outubro https://t.co/8BffT8Bh6G,22628,2849
1561015194888937472,Cellbit,2022-08-20 15:39:59+00:00,"Verdadeira Arte
Soberania da Abstinência
Quando o Sino Tocar

confia. https://t.co/QU1OvoEabO",9516,687
1560593234715299842,Cellbit,2022-08-19 11:43:16+00:00,"@yoon_giih sinto muito que isso tenha acontecido! é triste ver que mesmo depois de tantos anos e tanta informação, esse tipo de pensamento ainda tenha sobrevivido nos dias de hoje",3797,133
1560592946709139456,Cellbit,2022-08-19 11:42:07+00:00,"@yoon_giih RPG é um jogo que estimula a criatividade e interação social, esse textão é de alguém que provavelmente leu um texto alarmista digno dos anos 90 e acreditou em tudo sem qualquer fundo cientifico, igual ao preconceito de “videogames matam”

esse pensamento é retrogrado e antigo",10510,641
1559992544313937921,Cellbit,2022-08-17 19:56:20+00:00,@jaeisatail feliz aniversario!,2572,23
1559604265106251779,Cellbit,2022-08-16 18:13:27+00:00,"@GD_Violett o poder altera o dano base da arma pro combatente, então ele é multiplicado no crítico sim!

no exemplo, a arma fica com 3d6 de dano base graças ao Golpe Pesado, e fica 6d6 no crítico.

é diferente de Amaldiçoar Arma, por exemplo, que soma dado de dano no resultado final",1323,37
1559593319663079429,Cellbit,2022-08-16 17:29:57+00:00,@feeeelps meu deus eu sempre achei vocês parecidos agora faz sentido!!! eram a mesma pessoa,8890,217
1559313999426195457,Cellbit,2022-08-15 23:00:02+00:00,que saudade do anfitrião,23259,2475
1559237060371910657,Cellbit,2022-08-15 17:54:19+00:00,essa é a pronuncia correta pra quem tava perguntando https://t.co/fN7niOVB9a,20680,2120
1558842964218085376,Cellbit,2022-08-14 15:48:19+00:00,@pErickyto @Nan_Yelo @mestrepedrok @silandcrafts verdade! o conceito inicial do succ não foi feito por mim,485,7
1558824811752787968,Cellbit,2022-08-14 14:36:11+00:00,"@PreduToons209 ele nao entrou por algum erro! ja passei no feedback, a arte e ficha dele estao prontas",1055,15
1558823738220724224,Cellbit,2022-08-14 14:31:55+00:00,"@hades_zitos @LefeasA isso! o ideal é baixar o PDF pra ler mesmo

tem alguns errinhos e paginas/artes bugadinhas que eu ja passei pra editora corrigir também, tudo isso vai ser polido e revisado pra ficar perfeito",128,0
1558823140108771329,Cellbit,2022-08-14 14:29:32+00:00,@Nan_Yelo todos os conceitos de monstros e textos narrativos são meus! mas o @mestrepedrok e a @silandcrafts fizeram o balanceamento das fichas e escreveram as habilidades deles,1849,22
1558820664915673090,Cellbit,2022-08-14 14:19:42+00:00,"to muito orgulhoso do livro de regras do ordem

qual sua parte preferida dele?",20790,534
1558683571979751426,Cellbit,2022-08-14 05:14:57+00:00,@RafaelF87263547 @OrdemParanormal todas as condições tão explicadas no final do livro!,1037,9
1558646283686002689,Cellbit,2022-08-14 02:46:46+00:00,@kaellzor 👁,1991,48
1558632419133210630,Cellbit,2022-08-14 01:51:41+00:00,muito obrigado. ❤️,28356,2114
1558626631161450499,Cellbit,2022-08-14 01:28:41+00:00,sobrou dois,14268,680
1558560696597716992,Cellbit,2022-08-13 21:06:41+00:00,"ATRASINHO PEQUENO, ta dificil pra colocar os cinco caixões dentro do estudio, TAMO QUASE!",37340,3759
1558435946852409344,Cellbit,2022-08-13 12:50:58+00:00,o que vai acontecer hoje mesmo? https://t.co/wwhlCVc4JD,25384,2543
1557747988612743168,Cellbit,2022-08-11 15:17:16+00:00,@masteuvps foi pra isso que eu fiz a temporada!!!!,4170,159
1557401736821805056,Cellbit,2022-08-10 16:21:23+00:00,@peqitw @Febatista @MikeLink1 meu deus essa imagem é CLÁSSICA,1159,21
1557379433274789894,Cellbit,2022-08-10 14:52:46+00:00,@kevinvechiatto @ceelpy já tenho alguém pra me substituir quando eu for assassinado,884,37
1556248477360963585,Cellbit,2022-08-07 11:58:45+00:00,"@beamom curiosidade: o artista dessa arte é o Preto Pasin, que pintou a maioria dos quadros que apareceram nessa temporada👁️",9158,256
1555962910312210432,Cellbit,2022-08-06 17:04:00+00:00,🔔,18926,1925
1555654528602673152,Cellbit,2022-08-05 20:38:36+00:00,sem live hoje porque todo mundo vai morrer amanhã,26407,2896
1554160179528228865,Cellbit,2022-08-01 17:40:36+00:00,@iamKalera @mestrepedrok era inevitável,3589,30
1553950989358694400,Cellbit,2022-08-01 03:49:21+00:00,@spot_desenhador ❤️,2443,18
1553439285709348864,Cellbit,2022-07-30 17:56:01+00:00,a lorena comprou varias meias de mansão assombrada e me faz usar uma diferente todo sábado pra dar sorte https://t.co/Zak5DvyyIw,25902,1415
1553233637960728577,Cellbit,2022-07-30 04:18:51+00:00,@lucaseduardrz atemorizante bom d+,556,2
1553149671387840514,Cellbit,2022-07-29 22:45:12+00:00,"esqueci de avisar!!
sem live hoje porque preciso escrever a narração de 8 paginas da morte do bisteca pra amanhã",26579,1394
1553148305009524743,Cellbit,2022-07-29 22:39:46+00:00,"@LittleCarpa não conhecia ele ainda! vários videos muito bons, ele manda super bem",4527,58
